,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-11-26,561.270263671875,72.28913879394531,0.0886590081444334,0.6742964901748781,0,1.4580749876650383,0,0.0,0.006664167115947306,-0.00040911661194897864,0.0,0.0,0.0,9144.058552918728
2024-11-27,559.216796875,71.77600860595703,0.09538045857081823,0.7710567535542139,0,1.4580749876650383,0,0.0,-0.0036586060758698746,-0.007098302684873881,0.0,0.0,0.0,9144.058552918728
2024-11-29,561.2310791015625,71.68721771240234,0.10078079318896105,0.8463327088958977,0,1.4580749876650383,0,0.0,0.003601970180113767,-0.0012370553236268345,0.0,0.0,0.0,9144.058552918728
2024-12-02,552.822021484375,72.11151885986328,0.07707958329204523,0.44315712548717845,0,1.4580749876650383,0,0.0,-0.014983235836919406,0.005918783864135468,-0.0,0.0,-0.0,9144.058552918728
2024-12-03,553.1641235351562,72.16084289550781,0.0767012430008398,0.4261592731346342,0,1.4580749876650383,0,0.0,0.0006188285514796554,0.0006839966266747322,-0.0,0.0,-0.0,9144.058552918728
2024-12-04,548.9595947265625,73.41402435302734,0.043967037311307244,-0.1357116591171472,0,1.4580749876650383,0,0.0,-0.007600870392178494,0.017366502485762103,-0.0,0.0,-0.0,9144.058552918728
2024-12-05,552.66552734375,73.40414428710938,0.050891423048873285,-0.01880299153803264,0,1.4580749876650383,0,0.0,0.006750829483239906,-0.0001345800888187254,0.0,0.0,0.0,9144.058552918728
2024-12-06,549.0867919921875,73.22653198242188,0.047927263283901844,-0.08105857958477283,0,1.4580749876650383,0,0.0,-0.006475409039465196,-0.0024196495499326787,-0.0,0.0,-0.0,9144.058552918728
2024-12-09,541.5381469726562,72.69369506835938,0.044732806946576,-0.1427960208441755,0,1.4580749876650383,0,0.0,-0.013747635400486291,-0.00727655536370897,-0.0,0.0,-0.0,9144.058552918728
2024-12-10,534.2142944335938,71.64774322509766,0.052248234185634956,-0.015328494707057846,0,1.4580749876650383,0,0.0,-0.013524167373997198,-0.014388480903029244,0.0,0.0,0.0,9144.058552918728
2024-12-11,538.575439453125,72.55554962158203,0.04202040354557468,-0.19192344836628333,0,1.4580749876650383,0,0.0,0.008163662157627538,0.012670411594574604,-0.0,0.0,-0.0,9144.058552918728
2024-12-12,535.6712646484375,72.62461853027344,0.03522613833976074,-0.3140151662550582,0,1.4580749876650383,0,0.0,-0.005392326853293605,0.000951945220615702,-0.0,0.0,-0.0,9144.058552918728
2024-12-13,537.5584106445312,72.65422058105469,0.03814870728883868,-0.2721254858557718,0,1.4580749876650383,0,0.0,0.003522955440464548,0.0004076035286699753,0.0,0.0,0.0,9144.058552918728
2024-12-16,538.0277709960938,74.35143280029297,0.005352378736801278,-0.8557079091627481,0,1.4580749876650383,0,0.0,0.0008731336767660025,0.023360132496980546,-0.0,0.0,-0.0,9144.058552918728
2024-12-17,529.8336791992188,73.43668365478516,0.008055374261902948,-0.8231251736188004,0,1.4580749876650383,0,0.0,-0.015229867747727277,-0.012303046640201543,0.0,0.0,0.0,9144.058552918728
2024-12-18,512.3016357421875,69.32279968261719,0.05846345214680415,0.04647711644794053,0,1.4580749876650383,0,0.0,-0.03308971125340476,-0.056019468301519715,0.0,0.0,0.0,9144.058552918728
2024-12-19,514.0911254882812,69.23381042480469,0.06382332936554747,0.11907061399614494,0,1.4580749876650383,0,0.0,0.003493039298032352,-0.0012836939393665592,0.0,0.0,0.0,9144.058552918728
2024-12-20,520.3099365234375,69.7974853515625,0.06402443963012061,0.10259185878201912,0,1.4580749876650383,0,0.0,0.012096709565351249,0.00814161351656395,0.0,0.0,0.0,9144.058552918728
2024-12-23,522.3731079101562,70.20293426513672,0.0595365182125267,-0.007786217936100802,0,1.4580749876650383,0,0.0,0.003965273852935214,0.005808932965593483,-0.0,0.0,-0.0,9144.058552918728
2024-12-24,526.8221435546875,70.86550903320312,0.054320655590195166,-0.13228761218062698,0,1.4580749876650383,0,0.0,0.008516969149369835,0.009437992514159665,-0.0,0.0,-0.0,9144.058552918728
2024-12-26,530.35205078125,70.76661682128906,0.06303483753599881,0.01796962695607652,0,1.4580749876650383,0,0.0,0.0067003774798544136,-0.0013954914494119786,0.0,0.0,0.0,9144.058552918728
2024-12-27,524.0549926757812,69.95570373535156,0.06789494644702732,0.09122283386177835,0,1.4580749876650383,0,0.0,-0.011873354870962971,-0.01145897772653659,0.0,0.0,0.0,9144.058552918728
2024-12-30,518.7649536132812,68.72946166992188,0.0835342313595282,0.403570227571191,0,1.4580749876650383,0,0.0,-0.01009443500478735,-0.0175288361056114,0.0,0.0,0.0,9144.058552918728
2024-12-31,520.6130981445312,68.68000793457031,0.0881400097890781,0.489358649573467,0,1.4580749876650383,0,0.0,0.0035625855570569076,-0.0007195420151705489,0.0,0.0,0.0,9144.058552918728
2025-01-02,518.1979370117188,68.24488067626953,0.09275727395568367,0.5829629913859985,0,1.4580749876650383,0,0.0,-0.004639071013426532,-0.00633557379194416,0.0,0.0,0.0,9144.058552918728
2025-01-03,523.9474487304688,69.32279968261719,0.08094125887813153,0.2783762141558088,0,1.4580749876650383,0,0.0,0.011095203797810482,0.01579486982270417,-0.0,0.0,-0.0,9144.058552918728
2025-01-06,519.0289916992188,70.34138488769531,0.050241452984923995,-0.5302833534398544,0,1.4580749876650383,0,0.0,-0.009387309821180523,0.014693365094046174,-0.0,0.0,-0.0,9144.058552918728
2025-01-07,517.093017578125,70.667724609375,0.039755580637486077,-0.8538214134601617,0,1.4580749876650383,0,0.0,-0.0037299922587284984,0.004639370154578382,-0.0,0.0,-0.0,9144.058552918728
2025-01-08,523.0576171875,71.03362274169922,0.04369439339266368,-0.8068608055620237,0,1.4580749876650383,0,0.0,0.011534867821868966,0.005177726244148584,0.0,0.0,0.0,9144.058552918728
2025-01-10,504.0392150878906,69.42169952392578,0.04012525091489838,-0.9771577498007044,0,1.4580749876650383,0,0.0,-0.036360051884670064,-0.022692397706293277,-0.0,0.0,-0.0,9144.058552918728
2025-01-13,506.1024475097656,67.5822982788086,0.08336456751515442,0.296281002608432,0,1.4580749876650383,0,0.0,0.004093396624933687,-0.026496056099624132,0.0,0.0,0.0,9144.058552918728
