,price_a,price_b,spread,zscore,position,hedge_ratio,raw_position,tradable_position,return_a,return_b,gross_strategy_return,transaction_cost,strategy_return,equity
2024-09-05,108.46045684814452,137.39443969726562,-0.07567383453368137,-0.10649949508849424,0,0.9673367602448374,0,0.0,-0.011363720131681743,0.0024973694175065564,-0.0,0.0,-0.0,9205.337772410767
2024-09-06,109.18928527832033,136.85250854492188,-0.06515349456144648,0.22276122809275903,0,0.9673367602448374,0,0.0,0.006719761757930209,-0.003944345590242482,0.0,0.0,0.0,9205.337772410767
2024-09-09,111.6538543701172,138.82057189941406,-0.056645035456654114,0.5168424683005475,0,0.9673367602448374,0,0.0,0.022571528749499192,0.014380908142770155,0.0,0.0,0.0,9205.337772410767
2024-09-10,112.30596923828124,140.90272521972656,-0.06522275660636545,0.2928293098890578,0,0.9673367602448374,0,0.0,0.005840504762176568,0.014998881590987612,-0.0,0.0,-0.0,9205.337772410767
2024-09-11,111.81689453125,139.7998809814453,-0.06198598697747215,0.42582700617969,0,0.9673367602448374,0,0.0,-0.004354841602351112,-0.007826990120747834,0.0,0.0,0.0,9205.337772410767
2024-09-12,112.0374526977539,139.88543701171875,-0.06060725433864622,0.4896571388323779,0,0.9673367602448374,0,0.0,0.0019724941157461817,0.000611989292643278,0.0,0.0,0.0,9205.337772410767
2024-09-13,111.62508392333984,140.83619689941406,-0.07084713684830124,0.17048203339749812,0,0.9673367602448374,0,0.0,-0.003680633256867405,0.006796703845702412,-0.0,0.0,-0.0,9205.337772410767
2024-09-16,112.8046417236328,141.74891662597656,-0.06658425013703351,0.31979008345124293,0,0.9673367602448374,0,0.0,0.010567139202359188,0.006480718356903337,0.0,0.0,0.0,9205.337772410767
2024-09-17,113.28411865234376,142.51904296875,-0.06758409678404931,0.2883466820615389,0,0.9673367602448374,0,0.0,0.004250507083615185,0.0054330315963226905,-0.0,0.0,-0.0,9205.337772410767
2024-09-18,110.16744232177734,141.6063232421875,-0.08926673761318327,-0.4210208758615063,0,0.9673367602448374,0,0.0,-0.027512032292285826,-0.006404194888977921,-0.0,0.0,-0.0,9205.337772410767
2024-09-19,109.46739196777344,141.73941040039062,-0.09655014824119235,-0.6550419659478334,0,0.9673367602448374,0,0.0,-0.0063544214084519934,0.0009398390916166566,-0.0,0.0,-0.0,9205.337772410767
2024-09-20,109.03585052490234,139.98049926757812,-0.08842088868773423,-0.38385663423595745,0,0.9673367602448374,0,0.0,-0.0039421916893583875,-0.012409471210892309,0.0,0.0,0.0,9205.337772410767
2024-09-23,110.10030364990234,140.2752227783203,-0.08074036800704132,-0.13167120584308675,0,0.9673367602448374,0,0.0,0.009762414103945405,0.0021054612055555477,0.0,0.0,0.0,9205.337772410767
2024-09-24,108.69062042236328,137.8983154296875,-0.07709507525408643,-0.01282197613470888,0,0.9673367602448374,0,0.0,-0.012803627063750711,-0.016944598636560948,0.0,0.0,0.0,9205.337772410767
2024-09-25,107.99057006835938,137.0236358642578,-0.07740137507778755,-0.02389896478836819,0,0.9673367602448374,0,0.0,-0.00644076141329919,-0.006342931476024272,-0.0,0.0,-0.0,9205.337772410767
2024-09-26,108.10565948486328,136.12991333007812,-0.07000618654460489,0.2136587322063272,0,0.9673367602448374,0,0.0,0.0010657357992558403,-0.006522396873668179,0.0,0.0,0.0,9205.337772410767
2024-09-27,107.81794738769533,137.79373168945312,-0.08442252638197623,-0.26207041416622456,0,0.9673367602448374,0,0.0,-0.0026613971788242985,0.012222283248948251,-0.0,0.0,-0.0,9205.337772410767
2024-09-30,109.3331298828125,139.0392608642578,-0.07917175697635592,-0.09724732887387291,0,0.9673367602448374,0,0.0,0.014053156564637792,0.009039084431008426,0.0,0.0,0.0,9205.337772410767
2024-10-01,108.9015884399414,138.49729919433594,-0.07934864628238625,-0.10218743934256018,0,0.9673367602448374,0,0.0,-0.003947032736862477,-0.0038979038478273997,-0.0,0.0,-0.0,9205.337772410767
2024-10-02,108.97830200195312,138.9061279296875,-0.08149572919675308,-0.16038761476247654,0,0.9673367602448374,0,0.0,0.0007044301475365167,0.002951889587232248,-0.0,0.0,-0.0,9205.337772410767
2024-10-03,107.62615203857422,137.55604553222656,-0.08453295162865349,-0.24783401486181264,0,0.9673367602448374,0,0.0,-0.012407515427746985,-0.00971938688078855,-0.0,0.0,-0.0,9205.337772410767
2024-10-04,108.0193328857422,135.5499725341797,-0.06667519236072383,0.3558927009508445,0,0.9673367602448374,0,0.0,0.0036532091849486026,-0.014583677440602849,0.0,0.0,0.0,9205.337772410767
2024-10-07,108.70979309082033,130.24473571777344,-0.02168250195681587,1.8315207262670896,-1,0.9673367602448374,-1,0.0,0.0063920058255539924,-0.03913860487923382,0.0,0.0,0.0,9205.337772410767
2024-10-08,109.92769622802734,130.62501525878906,-0.013361789767443177,2.0508150744123324,-1,0.9673367602448374,-1,-1.0,0.011203251359236166,0.002919730605002391,-0.008378888615005454,0.0019673367602448372,-0.010346225375250291,9110.0972731621
2024-10-09,111.19353485107422,129.4745635986328,0.006644956905637045,2.566406146135965,-1,0.9673367602448374,-1,-1.0,0.011515192862962431,-0.008807284407791438,-0.020034802828550274,0.0,-0.020034802828550274,8927.578270545384
2024-10-10,110.87708282470705,129.51263427734375,0.0035105486749751336,2.363142028926024,-1,0.9673367602448374,-1,-1.0,-0.002845957067477034,0.0002940398303172831,0.0031303926043190966,0.0,0.0031303926043190966,8955.525095537978
2024-10-11,111.35657501220705,132.03211975097656,-0.010811707415484761,1.86907050345855,-1,0.9673367602448374,-1,-1.0,0.0043245382660188625,0.01945358835214095,0.014493632865677869,0.0,0.014493632865677869,9085.32318839207
2024-10-14,112.4402084350586,133.4582977294922,-0.01152044756869497,1.7929549266673237,-1,0.9673367602448374,-1,-1.0,0.009731202874484701,0.010801750219609607,0.0007177271879264171,0.0,0.0007177271879264171,9091.843971855478
2024-10-15,111.81394958496094,134.2473907470703,-0.022808408881110687,1.4375611821659644,-1,0.9673367602448374,-1,-1.0,-0.00556970552450875,0.00591265609559577,0.011289235116464251,0.0,0.011289235116464251,9194.483936095963
2024-10-16,113.5193328857422,135.55946350097656,-0.01707998427466695,1.6102331267656511,-1,0.9673367602448374,-1,-1.0,0.0152519726484166,0.009773543803009765,-0.005797664449902127,0.0,-0.005797664449902127,9141.177403444462
2024-10-17,113.58677673339844,133.85760498046875,-0.004264900381227399,1.9659191004036365,-1,0.9673367602448374,-1,-1.0,0.0005941177237547279,-0.012554332073581476,-0.012738384638850884,0.0,-0.012738384638850884,9024.733569627415
2024-10-18,115.0320281982422,134.97000122070312,0.00037296223801774886,2.0625315872542997,-1,0.9673367602448374,-1,-1.0,0.01272376509314932,0.008310295409787782,-0.004684910854767663,0.0,-0.004684910854767663,8982.453497365681
2024-10-21,112.71963500976562,134.10479736328125,-0.013713083988914576,1.638639707000516,-1,0.9673367602448374,-1,-1.0,-0.020102168280398236,-0.006410341924848129,0.013901208890753993,0.0,0.013901208890753993,9107.320459784045
2024-10-22,111.8813934326172,133.81954956054688,-0.01911762414173168,1.459280373761165,-1,0.9673367602448374,-1,-1.0,-0.007436517844258472,-0.0021270514429223564,0.005378942792587853,0.0,0.005378942792587853,9156.308215530988
2024-10-23,112.73889923095705,135.1221160888672,-0.020852715590623738,1.3870092699437981,-1,0.9673367602448374,-1,-1.0,0.007664418291825292,0.009733753645097654,0.0017513994242448483,0.0,0.0017513994242448483,9172.344568467877
2024-10-24,112.28605651855467,132.9163360595703,-0.008956094143296234,1.6747438636940657,-1,0.9673367602448374,-1,-1.0,-0.004016738814122012,-0.016324344919570244,-0.01177440011349434,0.0,-0.01177440011349434,9064.3457135399
2024-10-25,110.05075073242188,130.88174438476562,-0.014142331079385784,1.5017054241208871,-1,0.9673367602448374,-1,-1.0,-0.01990724276405087,-0.01530731086277326,0.005099918265995177,0.0,0.005099918265995177,9110.573135813678
2024-10-28,109.90621185302734,131.95608520507812,-0.023364535401743325,1.2476913372579799,-1,0.9673367602448374,-1,-1.0,-0.0013133838563805789,0.008208484883530875,0.009253753030134057,0.0,0.009253753030134057,9194.880129575473
2024-10-29,109.26068115234376,129.1133270263672,-0.008188025680305522,1.6196216721105414,-1,0.9673367602448374,-1,-1.0,-0.00587346874939898,-0.02154321397374659,-0.014966074061226353,0.0,-0.014966074061226353,9057.268872572147
2024-10-30,110.27234649658205,129.0087127685547,0.0018126639342321837,1.8285312908666482,-1,0.9673367602448374,-1,-1.0,0.009259189431811254,-0.0008102514296695063,-0.010042975424771502,0.0,-0.010042975424771502,8966.306943869358
2024-10-31,109.23177337646484,131.3095703125,-0.024768846062426242,1.1361145197992226,-1,0.9673367602448374,-1,-1.0,-0.009436392288518669,0.01783490040764235,0.026688747068136752,0.0,0.026688747068136752,9205.606442029564
2024-11-01,114.27086639404295,129.303466796875,0.035223519978880624,2.5563150823621412,-1,0.9673367602448374,-1,-1.0,0.046132117623056246,-0.015277664155405657,-0.06091076377125503,0.0,-0.06091076377125503,8644.885922667958
2024-11-04,113.35554504394533,128.63792419433594,0.03217303666748084,2.383074859759654,0,0.9673367602448374,-1,-1.0,-0.008010102478275605,-0.005147136569699007,0.003031088064405242,0.0,0.003031088064405242,8671.089333206302
2024-11-05,113.43263244628906,130.3588104248047,0.01999785910099039,2.025013103353039,-1,0.9673367602448374,-1,0.0,0.0006800496818559765,0.013377751866307852,-0.0,0.0019673367602448372,-0.0019673367602448372,8654.03038040972
2024-11-06,112.53656768798828,127.00261688232422,0.03729804058009911,2.334446121222409,-1,0.9673367602448374,-1,-1.0,-0.007899532427100064,-0.0257458128955268,-0.017005338809128585,0.0019673367602448372,-0.01897267556937342,8489.840269634704
2024-11-07,111.09132385253906,126.2990493774414,0.029746164619504967,2.0891691884540284,-1,0.9673367602448374,-1,-1.0,-0.01284243748624192,-0.00553978746386552,0.007483597428501284,0.0,0.007483597428501284,8553.374816444928
2024-11-08,112.334228515625,129.38902282714844,0.01749063489378866,1.7672759430220628,-1,0.9673367602448374,-1,-1.0,0.011188134410350159,0.024465532123466138,0.012478274171629573,0.0,0.012478274171629573,8660.10617249724
2024-11-11,112.53656768798828,128.13401794433594,0.02871869239924507,1.9475055278596483,-1,0.9673367602448374,-1,-1.0,0.001801224569189408,-0.009699469517511328,-0.011183877988352372,0.0,-0.011183877988352372,8563.252601697854
2024-11-12,112.18970489501952,126.62801361083984,0.03706850270742734,2.048752377804539,-1,0.9673367602448374,-1,-1.0,-0.0030822229617882835,-0.011753352916399895,-0.008287227370376201,0.0,-0.008287227370376201,8492.286980357618
2024-11-13,111.51525115966795,126.63760375976562,0.030965375510550786,1.8601310223741474,-1,0.9673367602448374,-1,-1.0,-0.006011725728155559,7.573481295586326e-05,0.0060849867967580325,0.0,0.0060849867967580325,8543.962434507375
2024-11-14,110.8311767578125,126.23600006103516,0.027884699022926895,1.7434836694928562,-1,0.9673367602448374,-1,-1.0,-0.006134357361362142,-0.0031712831481897075,0.0030666585949732615,0.0,0.0030666585949732615,8570.163850342286
2024-11-15,111.66943359375,128.34918212890625,0.01936049753110236,1.5311737339158507,-1,0.9673367602448374,-1,-1.0,0.0075633667390291315,0.016739932086325293,0.00862978493207538,0.0,0.00862978493207538,8644.122521203386
2024-11-18,113.0761260986328,130.68226623535156,0.014452765509756382,1.4006050758240707,-1,0.9673367602448374,-1,-1.0,0.01259693417986063,0.018177631269220784,0.004986956761032654,0.0,0.004986956761032654,8687.230386453695
2024-11-19,112.8545150756836,132.1452178955078,0.001722102657149449,1.1228637359350233,-1,0.9673367602448374,-1,-1.0,-0.001959839186177148,0.011194722147851,0.012788905440520462,0.0,0.012788905440520462,8798.330554406066
2024-11-20,111.69832611083984,131.84881591796875,-0.006403513734597688,0.9419862443086535,-1,0.9673367602448374,-1,-1.0,-0.010244950891582616,-0.0022430019206101104,0.008075212680476684,0.0,0.008075212680476684,8869.378944866032
