ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ABT,AWK,60,1.5,0.0,-0.17188406114005084,-0.030724751011592222,0.24077038615372826,-0.12761017458340965,-0.4448461161377223,70,69,139.0,0.45714285714285713,0.001590043254072953,0.0007349430862540226
ABT,AWK,60,2.0,0.0,-0.17188406114005084,-0.030724751011592222,0.24077038615372826,-0.12761017458340965,-0.4448461161377223,70,69,139.0,0.45714285714285713,0.001590043254072953,0.0007349430862540226
ABT,AWK,60,2.5,0.0,-0.2293927635602715,-0.042199468997352496,0.23646965150829238,-0.17845617282466655,-0.498584195177148,69,68,137.0,0.463768115942029,-0.0003308657631794993,0.0007349430862540226
ABT,AWK,90,2.5,0.0,-0.3345640400256581,-0.06517428698162175,0.23432709014794606,-0.2781338126141239,-0.5087011434670248,64,63,127.0,0.46875,-0.0031058139494897895,0.0007349430862540226
ABT,AWK,90,1.5,0.0,-0.4016768582157406,-0.08147464261257809,0.23753134746295765,-0.34300585368120234,-0.531845175461943,68,67,135.0,0.4411764705882353,-0.003435470430573202,0.0007349430862540226
ABT,AWK,40,1.5,0.0,-0.42511230980383985,-0.08752724283090974,0.2416128792160605,-0.3622623227491079,-0.5339777027523465,71,70,141.0,0.43661971830985913,-0.003897181647728496,0.0007349430862540226
ABT,AWK,40,2.0,0.0,-0.42511230980383985,-0.08752724283090974,0.2416128792160605,-0.3622623227491079,-0.5339777027523465,71,70,141.0,0.43661971830985913,-0.003897181647728496,0.0007349430862540226
ABT,AWK,90,2.0,0.0,-0.4564235036757981,-0.09594373082940222,0.2383563823680148,-0.4025221807623683,-0.5372892807073016,68,67,135.0,0.5294117647058824,-0.0046265839873776285,0.0007349430862540226
ATO,MMM,90,1.5,0.25,1.0841114788722024,0.12919666084622716,0.25521008176032994,0.5062365089775602,-0.39045941623414304,50,49,99.0,0.7,0.018618137235211142,0.001902682622696682
ATO,MMM,90,2.0,0.25,0.8673674331803789,0.10886446617725642,0.24217430177696292,0.44952939010646203,-0.39045941623414315,37,37,74.0,0.6756756756756757,0.02075317829648211,0.001902682622696682
